candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
0,1,1,296,23,1,1,1,1,1,4.310377597808838,0.03824734315276146,0.7743143439292908
1,1,0,268,12,1,1,1,1,1,3.8429319858551025,0.0289484653621912,0.7886149287223816
2,0,0,137,10,1,1,1,1,1,4.166396617889404,0.03477763757109642,1.0230989456176758
3,0,1,214,20,1,1,1,1,1,0.9373016357421875,0.04486115276813507,0.8022879362106323
4,1,1,291,17,0,0,1,1,1,7.533283233642578,0.04636290669441223,0.7510554790496826
5,0,1,227,8,1,1,1,1,1,1.3543577194213867,0.027357403188943863,1.0988359451293945
6,0,1,188,17,1,1,1,1,1,2.0266921520233154,0.0288636963814497,0.9141692519187927
7,0,0,27,13,1,1,1,1,1,1.149228811264038,0.04240299016237259,0.7517712712287903
8,1,1,270,12,0,0,1,1,1,6.656769275665283,0.024730762466788292,0.7764186263084412
9,0,1,84,14,1,1,1,1,1,3.8492610454559326,0.0525863915681839,1.1211515665054321
10,1,1,311,10,1,1,1,1,1,3.6165964603424072,0.04022904485464096,1.1269426345825195
11,1,0,249,19,1,1,1,1,1,1.0607552528381348,0.04802551865577698,0.9123672246932983
12,1,1,288,10,0,0,1,1,1,9.236841201782227,0.02449394203722477,0.7681265473365784
13,0,0,31,15,1,1,1,1,1,1.1781742572784424,0.03764691948890686,0.776218056678772
14,0,1,198,21,1,1,1,1,1,1.585722804069519,0.03344877436757088,0.866612434387207
15,0,0,3,8,1,1,1,1,1,4.896228313446045,0.029220590367913246,1.1015844345092773
16,1,0,258,11,1,1,1,1,1,3.9443039894104004,0.0307631753385067,0.8036659955978394
17,0,1,84,23,1,1,1,1,1,2.4871673583984375,0.08472414314746857,1.0099443197250366
18,1,0,237,22,1,1,1,1,1,1.4811822175979614,0.048286791890859604,1.122187852859497
19,1,0,248,24,1,1,1,1,1,1.4412295818328857,0.0529644675552845,0.9003845453262329
20,1,1,294,25,0,0,1,1,1,6.089804172515869,0.0602726936340332,0.8200783729553223
21,0,1,214,11,1,1,1,1,1,1.3540358543395996,0.024488233029842377,0.789786159992218
22,0,0,114,25,1,1,1,1,1,2.164872884750366,0.04820734262466431,1.0093263387680054
23,0,0,103,12,1,1,1,1,1,2.1054768562316895,0.03948231413960457,1.0094151496887207
24,0,1,77,12,1,1,1,1,1,2.162156820297241,0.03264407068490982,1.0346217155456543
25,0,1,208,20,1,1,1,1,1,1.299717664718628,0.038806233555078506,0.8109138607978821
26,1,0,235,18,1,1,1,1,1,1.1091548204421997,0.026922540739178658,1.0497872829437256
27,1,0,230,12,1,1,1,1,1,2.7646994590759277,0.019762907177209854,1.0198217630386353
28,1,1,279,8,0,0,1,1,1,8.367642402648926,0.02382812276482582,0.7862334847450256
29,0,1,215,15,1,1,1,1,1,1.4057416915893555,0.03975045680999756,0.7576588988304138
30,0,0,144,17,1,1,1,1,1,1.3170440196990967,0.03179659694433212,0.9950681924819946
31,0,0,8,20,1,1,1,1,1,2.170177698135376,0.0630168691277504,0.9786309003829956
32,1,1,290,20,0,0,1,1,1,18.073406219482422,0.025279739871621132,0.7754213809967041
33,1,1,296,8,0,0,1,1,1,7.454895973205566,0.02320026606321335,0.8415181040763855
34,0,0,35,13,1,1,1,1,1,1.2445776462554932,0.03476501256227493,0.8124601244926453
35,0,1,82,16,1,1,1,1,1,3.223567485809326,0.04811109974980354,1.0781447887420654
36,0,0,50,20,1,1,1,1,1,1.6004424095153809,0.04557204991579056,0.859623908996582
37,0,1,223,10,1,1,1,1,1,1.550384283065796,0.025712348520755768,1.019718885421753
38,1,1,304,20,1,1,1,1,1,2.9719603061676025,0.046495068818330765,0.9663561582565308
39,0,0,9,13,1,1,1,1,1,2.988598346710205,0.03342544659972191,1.0336737632751465
40,1,1,311,16,1,1,1,1,1,2.2231650352478027,0.04440014436841011,1.189586877822876
41,1,1,285,24,0,0,1,1,1,8.609196662902832,0.04858003184199333,0.751009464263916
42,0,0,131,17,1,1,1,1,1,1.4352810382843018,0.03659522905945778,0.99204421043396
43,0,1,78,15,1,1,1,1,1,1.4160465002059937,0.04523467645049095,1.000057578086853
44,0,1,203,16,1,1,1,1,1,1.5620113611221313,0.03462459146976471,0.8113436102867126
45,0,1,189,8,1,1,1,1,1,2.1070914268493652,0.028798513114452362,0.9202316999435425
46,1,1,295,25,1,1,1,1,1,4.33415412902832,0.03527526557445526,0.8122941851615906
47,0,1,204,12,1,1,1,1,1,1.5788496732711792,0.030775895342230797,0.8163268566131592
48,0,0,3,24,1,1,1,1,1,2.8227698802948,0.04338524863123894,1.0727955102920532
49,1,0,238,25,1,1,1,1,1,1.7439377307891846,0.07521717250347137,1.0797114372253418
50,0,1,197,23,1,1,1,1,1,1.299580454826355,0.03821076080203056,0.8634096384048462
51,0,0,57,8,1,1,1,1,1,2.3809163570404053,0.030383246019482613,0.9317127466201782
52,1,0,262,15,1,1,1,1,1,4.179945945739746,0.03720375522971153,0.8105412125587463
53,0,1,190,11,1,1,1,1,1,1.9845303297042847,0.039491184055805206,0.916234016418457
54,1,0,249,12,1,1,1,1,1,0.8561804890632629,0.02551492117345333,1.0081180334091187
55,1,1,311,25,1,1,1,1,1,1.4497328996658325,0.06209660694003105,1.0282725095748901
56,0,1,197,22,1,1,1,1,1,1.4847999811172485,0.045718297362327576,0.8055082559585571
57,0,1,69,12,1,1,1,1,1,1.3764522075653076,0.042830854654312134,1.0215765237808228
58,0,1,220,9,1,1,1,1,1,1.2251396179199219,0.025778399780392647,1.0158549547195435
59,0,0,16,19,1,1,1,1,1,4.646037578582764,0.03188871219754219,0.8570457100868225
60,1,0,269,17,1,1,1,1,1,2.4531948566436768,0.03608289361000061,0.7661275267601013
61,1,1,288,22,0,0,1,1,1,9.2482271194458,0.033875998109579086,0.7781570553779602
62,1,1,307,8,1,1,1,1,1,1.440730094909668,0.029613403603434563,1.0809402465820312
63,0,0,7,10,1,1,1,1,1,1.6434181928634644,0.0337035246193409,1.070050835609436
64,0,1,225,22,1,1,1,1,1,1.3172740936279297,0.042677395045757294,0.9359332323074341
65,1,1,280,17,0,0,1,1,1,7.491711139678955,0.018544673919677734,0.7764268517494202
66,1,1,307,20,1,1,1,1,1,2.623053789138794,0.05218856409192085,0.9735746383666992
67,1,0,235,18,1,1,1,1,1,1.028777003288269,0.05839795246720314,1.050106167793274
68,1,0,267,10,1,1,1,1,1,2.0966672897338867,0.021307798102498055,0.7806640267372131
69,1,1,277,25,1,1,1,1,1,3.4270644187927246,0.05580883100628853,0.8320543169975281
70,1,0,268,17,1,1,1,1,1,3.6459362506866455,0.038551975041627884,0.7608355283737183
71,0,0,49,12,1,1,1,1,1,1.8768866062164307,0.03940785303711891,0.9411007761955261
72,0,0,45,18,1,1,1,1,1,1.3302360773086548,0.03379000723361969,0.9030078053474426
73,1,0,236,21,1,1,1,1,1,1.1052391529083252,0.04659712314605713,1.06753408908844
74,0,1,196,10,1,1,1,1,1,1.5337949991226196,0.024442560970783234,0.883814811706543
75,0,1,197,15,1,1,1,1,1,1.427452564239502,0.03062828630208969,0.8548729419708252
76,1,0,245,22,1,1,1,1,1,0.9530530571937561,0.03198859840631485,1.01880943775177
77,1,0,232,21,1,1,1,1,1,1.7002003192901611,0.07652251422405243,1.1760478019714355
78,1,0,259,9,1,1,1,1,1,4.431772232055664,0.02301080711185932,0.7737599015235901
79,1,0,246,18,1,1,1,1,1,0.670879602432251,0.03341709077358246,0.9883121848106384
80,1,0,266,25,1,1,1,1,1,3.128812313079834,0.032649096101522446,0.7854681611061096
81,1,1,286,14,0,0,1,1,1,7.539844512939453,0.030127687379717827,0.8182056546211243
82,1,0,231,24,1,1,1,1,1,2.2210681438446045,0.06372224539518356,1.1393458843231201
83,1,0,260,16,1,1,1,1,1,1.3633155822753906,0.03913503512740135,0.7906100153923035
84,0,1,223,25,1,1,1,1,1,1.3273091316223145,0.038144055753946304,0.9767401218414307
85,1,1,307,8,1,1,1,1,1,1.5517213344573975,0.02962876297533512,1.1426764726638794
86,0,0,181,20,1,1,1,1,1,1.0452309846878052,0.03865588828921318,0.900933563709259
87,0,0,181,8,1,1,1,1,1,1.0677376985549927,0.027435755357146263,0.9158028364181519
88,0,0,185,23,1,1,1,1,1,1.1380549669265747,0.07940620183944702,0.9808981418609619
89,1,0,242,22,1,1,1,1,1,0.8841413259506226,0.03305971622467041,0.995418906211853
90,1,1,295,21,1,1,1,1,1,2.1824324131011963,0.04900186508893967,0.7418414950370789
91,1,1,276,12,1,1,1,1,1,2.4236392974853516,0.03413956239819527,0.8022525310516357
92,1,1,278,21,1,1,1,1,1,1.5109896659851074,0.035712599754333496,0.8044707775115967
93,1,1,300,14,1,1,1,1,1,2.739839553833008,0.04258672520518303,0.8174270391464233
94,0,0,185,23,1,1,1,1,1,1.7496848106384277,0.05361960455775261,0.9322969913482666
95,1,0,264,22,1,1,1,1,1,2.1176135540008545,0.0580354742705822,0.8483918905258179
96,0,0,117,18,1,1,1,1,1,1.9661498069763184,0.043711088597774506,1.0127170085906982
97,0,1,187,12,1,1,1,1,1,2.353505849838257,0.029669567942619324,0.9357945322990417
98,0,0,144,17,1,1,1,1,1,2.9525673389434814,0.03443806245923042,1.0026254653930664
99,0,0,176,25,1,1,1,1,1,0.7386869192123413,0.062365397810935974,0.892142653465271
100,0,1,189,25,1,1,1,1,1,2.1701016426086426,0.04654153808951378,0.9012705087661743
101,0,1,223,21,1,1,1,1,1,1.4503164291381836,0.028809083625674248,1.0422083139419556
102,0,1,211,19,1,1,1,1,1,1.480593204498291,0.044423408806324005,0.7392228245735168
103,0,0,2,25,1,1,1,1,1,2.5533103942871094,0.03006575256586075,1.0502337217330933
104,1,0,259,19,1,1,1,1,1,3.28210711479187,0.06085169315338135,0.7536506652832031
105,1,1,294,8,1,1,1,1,1,3.2914185523986816,0.024990519508719444,0.7839536070823669
106,1,1,304,21,1,1,1,1,1,2.3246264457702637,0.030836384743452072,0.9831038117408752
107,1,1,271,21,1,1,1,1,1,3.5305583477020264,0.04917944222688675,0.7546363472938538
108,0,1,221,23,1,1,1,1,1,1.1733700037002563,0.05410153046250343,0.8782888650894165
109,0,1,75,21,1,1,1,1,1,1.3377015590667725,0.04996815323829651,0.9764418601989746
110,0,1,191,19,1,1,1,1,1,2.0617599487304688,0.0573575384914875,0.871720016002655
111,0,0,22,8,1,1,1,1,1,1.1505122184753418,0.026829037815332413,0.7756263017654419
112,1,0,248,19,1,1,1,1,1,1.5040647983551025,0.030644606798887253,0.9887176752090454
113,0,1,77,10,1,1,1,1,1,2.843827486038208,0.047272007912397385,1.0829888582229614
114,0,1,192,21,1,1,1,1,1,1.7084156274795532,0.032823022454977036,0.8839070200920105
115,0,1,210,17,1,1,1,1,1,0.845011293888092,0.037380702793598175,0.7820660471916199
116,0,1,207,20,1,1,1,1,1,1.3510890007019043,0.06771568208932877,0.813480019569397
117,1,0,232,19,1,1,1,1,1,1.6522860527038574,0.02799425646662712,1.039419174194336
118,0,0,182,22,1,1,1,1,1,1.0106480121612549,0.03675469383597374,0.9084413051605225
119,1,0,269,20,1,1,1,1,1,2.1896963119506836,0.05102403089404106,0.7618391513824463
120,1,0,239,25,1,1,1,1,1,2.575557231903076,0.023839345201849937,1.0551643371582031
121,1,0,255,23,1,1,1,1,1,0.8933067321777344,0.024793393909931183,0.8308060169219971
122,0,0,63,8,1,1,1,1,1,2.6543242931365967,0.04196351766586304,0.9865012764930725
123,1,0,257,16,1,1,1,1,1,0.9163844585418701,0.02410387247800827,0.8038737177848816
124,0,1,206,16,1,1,1,1,1,1.5408059358596802,0.026646777987480164,0.803145706653595
125,0,0,181,15,1,1,1,1,1,1.0823124647140503,0.042348712682724,0.9348887801170349
126,0,0,34,10,1,1,1,1,1,1.2397065162658691,0.02926000952720642,0.8209981918334961
127,1,1,298,15,1,1,1,1,1,1.5211045742034912,0.03468386456370354,0.8449481129646301
128,1,1,310,20,1,1,1,1,1,2.246391773223877,0.031025879085063934,1.127128005027771
129,0,1,76,17,1,1,1,1,1,1.3570433855056763,0.050100672990083694,1.0285204648971558
130,1,0,237,10,1,1,1,1,1,1.1940218210220337,0.035264573991298676,1.0782567262649536
131,1,0,253,22,1,1,1,1,1,2.1166598796844482,0.032636065036058426,0.8732704520225525
132,0,0,119,13,1,1,1,1,1,1.708526611328125,0.03527750447392464,0.9868449568748474
133,0,0,122,13,1,1,1,1,1,3.073662519454956,0.029705116525292397,0.9927358031272888
134,0,0,129,13,1,1,1,1,1,1.516892433166504,0.03097088448703289,0.9954806566238403
135,1,0,238,15,1,1,1,1,1,1.069692850112915,0.031334344297647476,1.0610508918762207
136,1,0,265,16,1,1,1,1,1,2.067573070526123,0.03119071200489998,0.7903258800506592
137,1,0,250,12,1,1,1,1,1,0.7308956384658813,0.02865101583302021,0.9405342936515808
138,1,0,236,13,1,1,1,1,1,1.1459776163101196,0.024251146242022514,1.044392466545105
139,1,1,308,23,1,1,1,1,1,1.9330096244812012,0.08030357211828232,1.0381561517715454
140,1,0,243,21,1,1,1,1,1,1.033390760421753,0.039278704673051834,1.0010905265808105
141,1,1,283,21,0,0,1,1,1,5.913516044616699,0.062232669442892075,0.8515462279319763
142,1,1,290,10,1,1,1,1,1,2.5359106063842773,0.01952725648880005,0.7734425067901611
143,1,1,297,19,0,0,1,1,1,6.918270587921143,0.04678468406200409,0.7964550256729126
144,1,1,298,15,1,1,1,1,1,2.916686534881592,0.033717166632413864,0.8333767056465149
145,0,0,54,11,1,1,1,1,1,1.991036295890808,0.045469824224710464,0.9038786292076111
146,0,0,178,20,1,1,1,1,1,1.6437108516693115,0.04516471549868584,0.9623342156410217
147,0,1,224,13,1,1,1,1,1,1.3452942371368408,0.03505539894104004,1.0060908794403076
148,1,1,295,21,1,1,1,1,1,2.908545732498169,0.027715567499399185,0.8026739954948425
149,0,1,217,15,1,1,1,1,1,1.2496591806411743,0.033887799829244614,0.9284294247627258
150,1,0,228,18,0,0,1,1,1,5.138684272766113,0.036360058933496475,1.0739718675613403
151,0,0,23,24,1,1,1,1,1,1.4387071132659912,0.049276355654001236,0.839161217212677
152,0,0,90,17,1,1,1,1,1,3.0802416801452637,0.03931590914726257,1.0556508302688599
153,0,0,60,8,1,1,1,1,1,2.3932416439056396,0.04780171811580658,0.9281266927719116
154,1,1,288,14,0,0,1,1,1,8.005010604858398,0.03350210562348366,0.783183217048645
155,1,1,291,25,0,0,1,1,1,5.045462608337402,0.052775368094444275,0.7580530643463135
156,1,1,306,18,1,1,1,1,1,1.9584274291992188,0.0592384859919548,0.9672144651412964
157,1,0,256,15,1,1,1,1,1,4.133480548858643,0.04598674923181534,0.7855550646781921
158,1,1,294,17,1,1,1,1,1,2.851661443710327,0.03733811900019646,0.8200032114982605
159,0,0,159,15,0,0,1,1,1,6.440865993499756,0.03701525181531906,0.955912709236145
