candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
0,1,1,154,23,1,1,1,1,1,0.653519868850708,0.050824228674173355,0.9607109427452087
1,1,0,141,12,1,1,1,1,1,1.5643043518066406,0.03341001272201538,0.6137554049491882
2,0,0,210,10,1,1,1,1,1,3.010106086730957,0.0386221669614315,1.0497254133224487
3,0,1,287,20,1,1,1,1,1,0.8626335859298706,0.04433007165789604,0.8310197591781616
4,1,1,152,17,1,1,1,1,1,1.220083475112915,0.05168281868100166,0.9581105709075928
5,0,1,300,8,1,1,1,1,1,1.2449853420257568,0.026484353467822075,1.1229395866394043
6,0,1,261,17,1,1,1,1,1,1.991033673286438,0.030699750408530235,0.9269888997077942
7,0,0,27,13,1,1,1,1,1,1.2061996459960938,0.04504359886050224,0.760606050491333
8,1,1,143,12,1,1,1,1,1,2.548853635787964,0.03159022331237793,0.7986783981323242
9,0,1,84,14,1,1,1,1,1,1.6348544359207153,0.05063272640109062,1.1344982385635376
10,1,1,160,10,1,1,1,1,1,1.9344651699066162,0.052297160029411316,1.0773330926895142
11,1,0,116,19,1,1,1,1,1,1.369692087173462,0.043239984661340714,0.4753780961036682
12,1,1,150,10,1,1,1,1,1,0.6697328686714172,0.027973992750048637,0.910969078540802
13,0,0,31,15,1,1,1,1,1,1.2052713632583618,0.039480745792388916,0.7973081469535828
14,0,1,271,21,1,1,1,1,1,1.5144914388656616,0.03467649593949318,0.9020516276359558
15,0,0,3,8,1,1,1,1,1,1.982438564300537,0.029043151065707207,1.1416950225830078
16,1,0,128,11,1,1,1,1,1,1.0054928064346313,0.033239711076021194,0.5290542244911194
17,0,1,84,23,1,1,1,1,1,1.2704828977584839,0.08540187776088715,1.0281461477279663
18,1,0,99,22,1,1,1,1,1,1.421478033065796,0.03917980194091797,0.9049643278121948
19,1,0,114,24,1,1,1,1,1,0.9510032534599304,0.035971749573946,0.5232827067375183
20,1,1,153,25,1,1,1,1,1,1.4326924085617065,0.07349817454814911,0.9482101202011108
21,0,1,287,11,1,1,1,1,1,1.6124731302261353,0.025246407836675644,0.8134551048278809
22,0,0,187,25,1,1,1,1,1,2.659165859222412,0.058152180165052414,1.0138399600982666
23,0,0,176,12,1,1,1,1,1,3.0307865142822266,0.04102232679724693,1.0593452453613281
24,0,1,77,12,1,1,1,1,1,1.5542590618133545,0.02857039123773575,1.0273562669754028
25,0,1,281,20,1,1,1,1,1,0.835902988910675,0.04182295501232147,0.8310050368309021
26,1,0,97,18,1,1,1,1,1,1.2592105865478516,0.03610510006546974,0.9296430349349976
27,1,0,91,12,1,1,1,1,1,1.4802615642547607,0.02234264276921749,0.9855071306228638
28,1,1,147,8,1,1,1,1,1,1.1100815534591675,0.026906466111540794,0.9047521948814392
29,0,1,288,15,1,1,1,1,1,1.076698899269104,0.038476694375276566,0.7657688856124878
30,0,0,217,17,1,1,1,1,1,2.6385867595672607,0.034041352570056915,1.0213980674743652
31,0,0,8,20,0,0,1,1,1,5.022252559661865,0.06428651511669159,1.0254732370376587
32,1,1,151,20,1,1,1,1,1,1.468801736831665,0.035772766917943954,1.0131359100341797
33,1,1,154,8,1,1,1,1,1,1.2576640844345093,0.03455410152673721,1.0091359615325928
34,0,0,35,13,1,1,1,1,1,1.2463958263397217,0.035660043358802795,0.8177278637886047
35,0,1,82,16,1,1,1,1,1,2.4837422370910645,0.038467030972242355,1.1224147081375122
36,0,0,50,20,1,1,1,1,1,1.612362027168274,0.04828854277729988,0.8831157088279724
37,0,1,296,10,1,1,1,1,1,1.469011902809143,0.02571634016931057,1.0502232313156128
38,1,1,157,20,1,1,1,1,1,1.4574992656707764,0.04880257323384285,1.0733180046081543
39,0,0,9,13,1,1,1,1,1,1.750137209892273,0.0320555716753006,1.0530788898468018
40,1,1,160,16,1,1,1,1,1,2.0947577953338623,0.05859753116965294,1.1841155290603638
41,1,1,149,24,1,1,1,1,1,1.0611331462860107,0.043002642691135406,0.8713371753692627
42,0,0,204,17,1,1,1,1,1,3.7299418449401855,0.04039958119392395,1.0063940286636353
43,0,1,78,15,1,1,1,1,1,1.3480441570281982,0.04581915959715843,1.0304555892944336
44,0,1,276,16,1,1,1,1,1,1.519872784614563,0.03152613341808319,0.8345012664794922
45,0,1,262,8,1,1,1,1,1,2.047320604324341,0.026453012600541115,0.9167810678482056
46,1,1,154,25,1,1,1,1,1,1.315816879272461,0.05392087996006012,0.9824510216712952
47,0,1,277,12,1,1,1,1,1,1.4019858837127686,0.03168608620762825,0.8477931022644043
48,0,0,3,24,1,1,1,1,1,1.7690118551254272,0.04558514058589935,1.1197757720947266
49,1,0,101,25,1,1,1,1,1,3.370774745941162,0.07574786245822906,0.8404503464698792
50,0,1,270,23,1,1,1,1,1,1.2020797729492188,0.043336667120456696,0.8985506296157837
51,0,0,57,8,1,1,1,1,1,2.6046626567840576,0.03194888308644295,0.9343128204345703
52,1,0,133,15,1,1,1,1,1,1.1226608753204346,0.04334041476249695,0.5427055358886719
53,0,1,263,11,1,1,1,1,1,1.8564575910568237,0.041054029017686844,0.9324464201927185
