candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
0,1,1,37,19,1,1,1,1,1,1.8824858665466309,0.07805780321359634,0.9779736995697021
1,1,0,30,15,1,1,1,1,1,0.8588629961013794,0.03864727169275284,0.5170068144798279
2,1,1,37,18,1,1,1,1,1,1.1091630458831787,0.04289877787232399,0.9309948086738586
3,1,1,36,14,1,1,1,1,1,2.2255711555480957,0.04533740505576134,0.7066708207130432
4,1,1,36,21,1,1,1,1,1,1.8969957828521729,0.040020063519477844,0.7859918475151062
5,1,1,38,21,1,1,1,1,1,1.07942795753479,0.05487068369984627,1.022042989730835
6,0,0,5,23,1,1,1,1,1,1.5630961656570435,0.0647224560379982,0.8118523359298706
7,0,1,69,17,1,1,1,1,1,1.589429497718811,0.049990214407444,0.769365131855011
8,1,0,26,10,1,1,1,1,1,1.2552436590194702,0.030388813465833664,0.7499995231628418
9,1,0,35,16,1,1,1,1,1,2.0076136589050293,0.03719085827469826,0.7789024710655212
10,0,0,13,20,1,1,1,1,1,2.5298964977264404,0.040271319448947906,1.0119233131408691
11,0,1,67,24,1,1,1,1,1,1.6269853115081787,0.05328919738531113,0.902989387512207
12,0,1,21,13,1,1,1,1,1,2.9784724712371826,0.049657706171274185,1.2388746738433838
13,0,1,71,10,1,1,1,1,1,1.6490837335586548,0.03663495182991028,0.884650468826294
14,1,1,36,19,1,1,1,1,1,2.3184938430786133,0.03993094339966774,0.7534793019294739
15,0,0,14,8,1,1,1,1,1,2.434199333190918,0.030602775514125824,1.0276706218719482
16,0,0,60,18,1,1,1,1,1,1.2151787281036377,0.04995865374803543,0.9487033486366272
17,1,1,38,23,1,1,1,1,1,1.158129096031189,0.05266248434782028,1.0130813121795654
18,0,1,21,18,1,1,1,1,1,2.105308771133423,0.06085384264588356,1.1256089210510254
19,1,0,31,14,1,1,1,1,1,0.8765387535095215,0.02911369502544403,0.5291584134101868
20,1,0,28,11,1,1,1,1,1,1.1525994539260864,0.044767044484615326,0.5899195671081543
21,0,0,13,17,1,1,1,1,1,2.3510324954986572,0.038924120366573334,0.9918271899223328
22,1,1,36,21,1,1,1,1,1,3.5608174800872803,0.0597541444003582,0.7589406371116638
23,0,0,63,15,1,1,1,1,1,1.117499828338623,0.026512987911701202,0.9561727046966553
24,1,0,30,23,1,1,1,1,1,1.7728270292282104,0.055573172867298126,0.580042839050293
25,1,1,38,23,1,1,1,1,1,0.9188624620437622,0.05111024156212807,1.031834602355957
26,0,0,47,11,0,0,1,1,1,7.615563869476318,0.04711722210049629,1.006413221359253
27,1,0,27,19,1,1,1,1,1,1.619982123374939,0.04834629222750664,0.7100162506103516
28,1,1,38,25,1,1,1,1,1,1.016567349433899,0.039948251098394394,1.0619113445281982
29,1,0,23,11,1,1,1,1,1,1.5547276735305786,0.02515689842402935,1.0343950986862183
30,0,0,15,8,1,1,1,1,1,2.8534364700317383,0.032914161682128906,0.9841601252555847
31,0,1,71,16,1,1,1,1,1,1.3881036043167114,0.040322817862033844,0.8697850108146667
32,1,0,28,23,1,1,1,1,1,1.3482141494750977,0.048804692924022675,0.6186487674713135
33,1,0,23,18,1,1,1,1,1,1.81248939037323,0.04596657305955887,0.9954090714454651
34,0,0,51,13,0,0,1,1,1,6.141502857208252,0.05742080137133598,1.110598087310791
35,0,1,68,12,1,1,1,1,1,1.2492942810058594,0.03074372000992298,0.9116170406341553
36,0,0,46,24,0,0,1,1,1,6.4209723472595215,0.06631926447153091,1.0122647285461426
37,0,1,65,25,1,1,1,1,1,1.9878082275390625,0.06130102649331093,0.861341655254364
38,0,1,66,14,1,1,1,1,1,1.5670816898345947,0.03672471642494202,0.9149307608604431
39,0,0,15,9,1,1,1,1,1,2.8130862712860107,0.04212604835629463,0.9901805520057678
40,0,0,54,23,0,0,1,1,1,5.206516742706299,0.06300539523363113,0.9890223145484924
41,0,1,71,24,1,1,1,1,1,1.5236564874649048,0.03782977908849716,0.8495751023292542
42,1,0,34,18,1,1,1,1,1,2.5293259620666504,0.05284683778882027,0.6554067730903625
43,0,1,20,17,1,1,1,1,1,1.423616647720337,0.07565848529338837,1.1577486991882324
44,0,1,17,25,1,1,1,1,1,1.3270485401153564,0.05998886376619339,1.0573965311050415
45,1,1,38,11,1,1,1,1,1,1.1666275262832642,0.03357774391770363,1.0857900381088257
46,1,0,33,11,1,1,1,1,1,1.509150743484497,0.0383448526263237,0.5650733113288879
47,1,0,23,17,1,1,1,1,1,1.286920428276062,0.04741393029689789,0.9466907382011414
48,0,0,0,21,0,0,1,1,1,6.351232528686523,0.05133563652634621,1.255128264427185
49,0,1,71,22,1,1,1,1,1,1.3015516996383667,0.0675402507185936,0.9162826538085938
50,0,0,55,21,0,0,1,1,1,5.718979835510254,0.05888969823718071,0.992580235004425
51,1,1,36,14,1,1,1,1,1,1.3836190700531006,0.03451569005846977,0.8389657139778137
52,0,1,18,9,1,1,1,1,1,1.3331152200698853,0.029636088758707047,1.0623047351837158
53,1,0,31,16,1,1,1,1,1,0.8005280494689941,0.043563347309827805,0.501953125
54,1,0,31,19,1,1,1,1,1,1.354727029800415,0.03943895176053047,0.5563063025474548
55,0,0,12,16,1,1,1,1,1,2.523693084716797,0.06141464412212372,0.9546898007392883
56,1,0,25,18,1,1,1,1,1,1.3354185819625854,0.04270469769835472,0.8592909574508667
57,1,0,28,20,1,1,1,1,1,1.3490962982177734,0.04772661253809929,0.5710581541061401
58,1,0,26,8,1,1,1,1,1,1.6041314601898193,0.02626238390803337,0.7366170883178711
59,1,1,37,22,1,1,1,1,1,1.0095542669296265,0.05904173478484154,0.9475184082984924
60,1,0,22,19,1,1,1,1,1,1.6630553007125854,0.03781336918473244,1.1230597496032715
61,1,1,38,8,1,1,1,1,1,1.0864157676696777,0.03450966998934746,1.0663719177246094
62,1,1,37,12,1,1,1,1,1,1.0395517349243164,0.034029509872198105,0.9912635087966919
63,1,1,39,14,1,1,1,1,1,1.5226106643676758,0.04413152486085892,1.0806390047073364
64,1,0,35,18,1,1,1,1,1,2.1122875213623047,0.04164724797010422,0.6795291304588318
65,0,0,53,12,0,0,1,1,1,11.135411262512207,0.03758322075009346,0.9649006128311157
66,1,1,36,17,1,1,1,1,1,2.9544026851654053,0.04581320658326149,0.83888840675354
67,0,0,46,13,0,0,1,1,1,11.02989387512207,0.0488540343940258,1.0619640350341797
68,1,1,38,13,1,1,1,1,1,0.8332579731941223,0.039252426475286484,1.04377281665802
69,1,1,39,14,1,1,1,1,1,1.775700569152832,0.05005815252661705,1.1811763048171997
70,0,1,73,9,1,1,1,1,1,1.3575562238693237,0.031082700937986374,0.9754816889762878
71,1,1,39,11,1,1,1,1,1,1.384961724281311,0.05630401894450188,1.0890833139419556
72,1,0,35,8,1,1,1,1,1,3.8280372619628906,0.0319744311273098,0.7518033981323242
73,0,0,52,10,0,0,1,1,1,5.296615123748779,0.03978024050593376,1.0487874746322632
74,0,0,64,17,1,1,1,1,1,1.401539921760559,0.04830394685268402,0.8836812973022461
75,1,1,37,23,1,1,1,1,1,1.2495039701461792,0.04863394424319267,1.005576729774475
76,1,1,39,24,1,1,1,1,1,1.788252592086792,0.0580391101539135,1.1382575035095215
77,1,0,33,24,1,1,1,1,1,1.1125588417053223,0.044434595853090286,0.5359135866165161
78,0,0,64,14,1,1,1,1,1,1.1397022008895874,0.03999200835824013,0.8864406943321228
79,0,1,16,20,1,1,1,1,1,1.2007431983947754,0.05210866034030914,0.9552108645439148
80,0,1,67,21,1,1,1,1,1,1.8366115093231201,0.07589748501777649,0.8834550380706787
81,0,0,4,14,0,0,1,1,1,5.114898681640625,0.03457104042172432,0.8669610619544983
82,1,1,38,16,1,1,1,1,1,1.0427581071853638,0.06270252913236618,1.0831278562545776
83,1,0,24,21,1,1,1,1,1,1.2754507064819336,0.03524685651063919,0.9433259963989258
84,0,1,17,9,1,1,1,1,1,1.2913458347320557,0.04209301620721817,1.0285117626190186
85,0,1,69,11,1,1,1,1,1,1.3179668188095093,0.04099291190505028,0.8081613183021545
86,1,0,32,23,1,1,1,1,1,1.8291524648666382,0.049619466066360474,0.5832405686378479
87,0,1,73,23,1,1,1,1,1,1.4477726221084595,0.0431579165160656,1.0220825672149658
88,0,0,3,18,0,0,1,1,1,8.34974193572998,0.04149908944964409,1.0343345403671265
89,1,0,34,20,1,1,1,1,1,4.597169876098633,0.05456000193953514,0.6230520009994507
90,1,0,33,11,1,1,1,1,1,1.7400836944580078,0.03963634744286537,0.5754266977310181
91,1,0,23,9,1,1,1,1,1,1.4113309383392334,0.025636838749051094,0.9780755639076233
92,0,1,74,16,1,1,1,1,1,1.2019065618515015,0.047199737280607224,1.1244618892669678
93,1,1,36,19,1,1,1,1,1,2.3606109619140625,0.03597026690840721,0.7915388345718384
94,0,0,0,25,0,0,1,1,1,10.265180587768555,0.09599520266056061,1.1813023090362549
95,1,1,37,22,1,1,1,1,1,0.9864860773086548,0.0629999116063118,1.041767954826355
96,0,1,17,11,1,1,1,1,1,1.2747479677200317,0.041671495884656906,1.0150834321975708
97,0,1,70,12,1,1,1,1,1,1.1956950426101685,0.05002058669924736,0.8659980297088623
98,0,1,17,23,1,1,1,1,1,1.3682819604873657,0.038875479251146317,1.0907559394836426
99,0,0,52,9,0,0,1,1,1,7.387274265289307,0.03247159346938133,0.9825922846794128
100,0,1,65,13,1,1,1,1,1,1.971969723701477,0.03993036597967148,0.9363308548927307
101,0,1,72,24,1,1,1,1,1,1.223212718963623,0.07592213153839111,0.9879511594772339
102,1,0,26,19,1,1,1,1,1,1.5796661376953125,0.04165652394294739,0.7132977843284607
103,0,0,14,13,1,1,1,1,1,2.3297388553619385,0.031127003952860832,0.9601620435714722
104,0,0,8,21,1,1,1,1,1,1.3060561418533325,0.04792997986078262,0.8633617758750916
105,0,0,15,18,1,1,1,1,1,2.86384654045105,0.04584506154060364,1.000154972076416
106,0,1,67,20,1,1,1,1,1,1.2570115327835083,0.03595771640539169,0.8801169395446777
107,1,0,30,8,1,1,1,1,1,1.200103759765625,0.026011567562818527,0.5475279688835144
108,1,1,36,22,1,1,1,1,1,1.7829296588897705,0.02340724878013134,0.7591630816459656
109,0,1,72,17,1,1,1,1,1,0.9998342394828796,0.06184341385960579,1.0021389722824097
110,0,0,42,12,1,1,1,1,1,2.5900542736053467,0.05334652215242386,1.0929608345031738
111,0,0,2,18,0,0,1,1,1,5.627231597900391,0.04164692386984825,0.9270346164703369
112,1,1,36,13,1,1,1,1,1,1.488693356513977,0.03448329493403435,0.7940561771392822
113,0,0,56,12,1,1,1,1,1,1.7895352840423584,0.036867253482341766,0.9829975962638855
114,1,1,37,15,1,1,1,1,1,0.7335077524185181,0.05602854862809181,0.8836126327514648
115,1,0,33,8,1,1,1,1,1,1.6203004121780396,0.03234240040183067,0.563349723815918
116,0,0,3,8,1,1,1,1,1,2.265061140060425,0.025325562804937363,0.9391142129898071
117,0,0,44,13,1,1,1,1,1,4.915884494781494,0.043773502111434937,1.0558725595474243
118,0,0,54,19,0,0,1,1,1,5.8856964111328125,0.049014121294021606,0.9456623792648315
119,1,0,34,17,1,1,1,1,1,2.203350067138672,0.049149226397275925,0.6315341591835022
120,0,1,72,25,1,1,1,1,1,1.607959508895874,0.06301349401473999,1.0645835399627686
121,1,1,39,23,1,1,1,1,1,2.7283389568328857,0.11457611620426178,1.2941484451293945
122,1,1,37,18,1,1,1,1,1,1.118159294128418,0.050164852291345596,0.9000362157821655
123,0,1,73,18,1,1,1,1,1,0.8141623139381409,0.048817165195941925,0.9938671588897705
124,0,0,6,21,1,1,1,1,1,1.526802897453308,0.056465938687324524,0.8989164233207703
125,0,1,68,19,1,1,1,1,1,1.4998587369918823,0.07515565305948257,0.8403096199035645
126,1,0,30,24,1,1,1,1,1,1.3735660314559937,0.06254641711711884,0.548912763595581
127,1,0,22,23,1,1,1,1,1,1.6191388368606567,0.055355340242385864,1.076560139656067
128,1,1,38,12,1,1,1,1,1,1.0885963439941406,0.03555292636156082,1.0996935367584229
129,0,0,11,23,1,1,1,1,1,2.338407278060913,0.07108137756586075,1.0011553764343262
130,0,1,66,10,1,1,1,1,1,1.8729326725006104,0.027256445959210396,0.9413256049156189
131,0,0,51,24,1,1,1,1,1,3.459080457687378,0.06662658601999283,1.1143819093704224
132,1,0,29,18,1,1,1,1,1,1.1125493049621582,0.03821524977684021,0.5425572991371155
133,1,1,38,11,1,1,1,1,1,0.892711877822876,0.030576633289456367,1.0304498672485352
134,1,1,37,23,1,1,1,1,1,1.7647086381912231,0.0861867219209671,0.980461835861206
135,1,0,33,9,1,1,1,1,1,1.6207172870635986,0.0350751094520092,0.5642690658569336
136,0,1,21,25,1,1,1,1,1,2.8000283241271973,0.08184284716844559,1.2759554386138916
137,0,1,20,15,1,1,1,1,1,1.3141486644744873,0.054429348558187485,1.147793173789978
138,1,0,22,16,1,1,1,1,1,1.4624767303466797,0.034483544528484344,1.0449957847595215
139,1,0,24,10,1,1,1,1,1,1.137429118156433,0.02877531759440899,0.9257354736328125
140,0,1,68,19,1,1,1,1,1,1.5116527080535889,0.037478283047676086,0.8746376633644104
141,0,1,68,12,1,1,1,1,1,1.5142959356307983,0.03946647047996521,0.8579588532447815
142,1,1,39,24,1,1,1,1,1,2.334465503692627,0.06210874393582344,1.2474395036697388
143,0,0,61,21,1,1,1,1,1,1.0391331911087036,0.04791305214166641,0.9653499722480774
144,1,1,39,20,1,1,1,1,1,2.094636917114258,0.0538950152695179,1.2189985513687134
145,1,1,39,12,1,1,1,1,1,1.2104570865631104,0.06505736708641052,1.0692435503005981
146,1,1,38,10,1,1,1,1,1,1.1057552099227905,0.03466438502073288,0.9863565564155579
147,0,1,69,15,1,1,1,1,1,1.2279804944992065,0.04786404222249985,0.8256765604019165
148,1,1,38,19,1,1,1,1,1,0.9009791016578674,0.04866953566670418,1.0159422159194946
149,0,0,60,8,1,1,1,1,1,1.075921893119812,0.03971592336893082,0.9724661707878113
150,1,0,23,13,1,1,1,1,1,1.4721707105636597,0.04151012748479843,1.053807258605957
151,1,0,27,13,1,1,1,1,1,1.0026775598526,0.03838159888982773,0.7250938415527344
152,1,0,30,22,1,1,1,1,1,1.6178404092788696,0.06258009374141693,0.5712438821792603
153,0,1,17,21,1,1,1,1,1,1.3721438646316528,0.0621921606361866,1.0816330909729004
154,0,0,12,14,1,1,1,1,1,2.1830661296844482,0.057850126177072525,1.0043376684188843
155,0,0,58,25,1,1,1,1,1,1.0010647773742676,0.049411591142416,0.9511063098907471
156,0,1,68,13,1,1,1,1,1,1.4152368307113647,0.032157763838768005,0.8498644828796387
157,1,1,37,24,1,1,1,1,1,1.2387728691101074,0.059226445853710175,0.8761641979217529
158,0,1,73,8,1,1,1,1,1,1.2867828607559204,0.03406117856502533,1.1227836608886719
159,1,1,38,12,1,1,1,1,1,0.9651155471801758,0.03655020520091057,1.0089349746704102
