candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
0,1,1,51,19,1,1,1,1,1,1.4796202182769775,0.0484430305659771,0.9997001886367798
1,1,0,40,15,1,1,1,1,1,1.863823652267456,0.05544818565249443,1.1198680400848389
2,1,1,51,18,1,1,1,1,1,1.7401683330535889,0.035168152302503586,1.0478342771530151
3,1,1,39,14,1,1,1,1,1,2.197507381439209,0.07543190568685532,0.9920451641082764
4,1,1,36,21,1,1,1,1,1,1.7331253290176392,0.05322245508432388,0.7485255002975464
5,1,1,54,21,1,1,1,1,1,1.0329006910324097,0.04884135350584984,1.0334875583648682
6,0,0,2,23,1,1,1,1,1,1.8414855003356934,0.04346315190196037,0.9972805976867676
7,0,1,19,17,1,1,1,1,1,1.5795469284057617,0.04036941006779671,1.0301038026809692
8,1,0,29,10,1,1,1,1,1,1.2251313924789429,0.03788347542285919,0.48947224020957947
9,1,0,49,16,1,1,1,1,1,1.9859267473220825,0.025288857519626617,1.0204854011535645
10,0,0,5,20,1,1,1,1,1,2.320485830307007,0.04791241139173508,0.7148881554603577
11,0,1,19,24,1,1,1,1,1,2.467874526977539,0.07027516514062881,1.003957986831665
12,0,1,18,13,1,1,1,1,1,1.2002267837524414,0.035060133785009384,0.9707851409912109
13,0,1,20,10,1,1,1,1,1,1.4616901874542236,0.039088066667318344,1.151951789855957
14,1,1,38,19,1,1,1,1,1,1.5372588634490967,0.04465043917298317,0.9590928554534912
15,0,0,5,8,1,1,1,1,1,1.452844500541687,0.027846436947584152,0.7529939413070679
16,0,0,14,18,1,1,1,1,1,1.642743706703186,0.05370228365063667,0.9278766512870789
17,1,1,56,23,1,1,1,1,1,0.6403467655181885,0.04638422280550003,1.0127699375152588
18,0,1,17,18,1,1,1,1,1,1.52254319190979,0.04149526730179787,0.9736940264701843
19,1,0,41,14,1,1,1,1,1,1.3854308128356934,0.035534489899873734,1.0297635793685913
20,1,0,32,11,1,1,1,1,1,1.4009804725646973,0.039058867841959,0.47191542387008667
21,0,0,5,17,1,1,1,1,1,1.8281971216201782,0.042529381811618805,0.752713143825531
22,1,1,37,21,1,1,1,1,1,1.8166029453277588,0.043162547051906586,0.8397932052612305
23,0,0,15,15,1,1,1,1,1,1.9448531866073608,0.04749392345547676,0.8935933113098145
24,1,0,40,23,1,1,1,1,1,1.6028259992599487,0.04653889313340187,1.0957188606262207
25,1,1,54,23,1,1,1,1,1,1.4299994707107544,0.04407988488674164,1.0251232385635376
26,0,0,9,11,1,1,1,1,1,1.2807379961013794,0.04418056830763817,0.7564274072647095
27,1,0,31,19,1,1,1,1,1,1.2239623069763184,0.06045958399772644,0.403730183839798
28,1,1,56,25,1,1,1,1,1,3.0822367668151855,0.039420515298843384,1.0113978385925293
29,1,0,25,11,1,1,1,1,1,1.02049720287323,0.039340533316135406,0.8767401576042175
30,0,0,5,8,1,1,1,1,1,1.2738838195800781,0.0251191146671772,0.7627604603767395
31,0,1,20,16,1,1,1,1,1,1.3202157020568848,0.05036141723394394,1.1086033582687378
32,1,0,32,23,1,1,1,1,1,1.2999364137649536,0.0641685351729393,0.40131014585494995
33,1,0,24,18,1,1,1,1,1,1.349310278892517,0.0691567063331604,0.9112696051597595
34,0,0,10,13,1,1,1,1,1,1.6015139818191528,0.06096610426902771,0.7781861424446106
35,0,1,19,12,1,1,1,1,1,0.9181073307991028,0.04861373454332352,0.9867264032363892
36,0,0,8,24,1,1,1,1,1,2.331634283065796,0.07685830444097519,0.6961609721183777
37,0,1,18,25,1,1,1,1,1,1.3210010528564453,0.04397629573941231,1.0096731185913086
38,0,1,18,14,1,1,1,1,1,0.7698714733123779,0.04465126991271973,0.9855667948722839
39,0,0,6,9,1,1,1,1,1,1.4501733779907227,0.03348230570554733,0.7155811190605164
40,0,0,11,23,1,1,1,1,1,1.0317710638046265,0.07905038446187973,0.822563886642456
41,0,1,20,24,1,1,1,1,1,2.196399211883545,0.07502749562263489,1.085721492767334
42,1,0,47,18,1,1,1,1,1,1.1936720609664917,0.03042575903236866,0.976161003112793
43,0,1,17,17,1,1,1,1,1,3.1576573848724365,0.09071163088083267,0.8644346594810486
44,0,1,16,25,1,1,1,1,1,2.223194122314453,0.052878595888614655,0.9546902179718018
45,1,1,53,11,1,1,1,1,1,1.4379172325134277,0.03149004280567169,1.0467356443405151
46,1,0,46,11,1,1,1,1,1,2.0267019271850586,0.03665566444396973,0.9925926327705383
47,1,0,23,17,1,1,1,1,1,0.9748497605323792,0.039443694055080414,0.9145994782447815
48,0,0,0,21,0,0,1,1,1,6.371865272521973,0.07024843245744705,1.308875322341919
49,0,1,20,22,1,1,1,1,1,1.6444778442382812,0.08169274032115936,1.1135218143463135
50,0,0,12,21,1,1,1,1,1,1.3403410911560059,0.05946976691484451,0.8677232265472412
51,1,1,37,14,1,1,1,1,1,1.605865240097046,0.04445841908454895,0.9249712228775024
52,0,1,16,9,1,1,1,1,1,1.8562796115875244,0.03656473755836487,0.9535313248634338
53,1,0,42,16,1,1,1,1,1,1.266966700553894,0.05902702361345291,1.03439199924469
54,1,0,41,19,1,1,1,1,1,1.348965048789978,0.040319912135601044,1.0785247087478638
55,0,0,4,16,1,1,1,1,1,2.6745223999023438,0.05664519593119621,1.0553537607192993
56,1,0,28,18,1,1,1,1,1,1.2134008407592773,0.05362914875149727,0.555134117603302
57,1,0,33,20,1,1,1,1,1,1.6645169258117676,0.06053915247321129,0.49790096282958984
58,1,0,30,8,1,1,1,1,1,1.234556794166565,0.028339168056845665,0.44074735045433044
59,1,1,52,22,1,1,1,1,1,1.4570083618164062,0.05474751815199852,1.0600045919418335
60,1,0,23,19,1,1,1,1,1,1.1827309131622314,0.029547637328505516,1.0623890161514282
61,1,1,54,8,1,1,1,1,1,1.1342039108276367,0.023918621242046356,1.0265755653381348
62,1,1,50,12,1,1,1,1,1,1.8476855754852295,0.03197813034057617,1.0577716827392578
63,1,1,59,14,1,1,1,1,1,1.401090383529663,0.04006216302514076,1.109511375427246
64,1,0,48,18,1,1,1,1,1,1.34190034866333,0.045594289898872375,1.0359641313552856
65,0,0,11,12,1,1,1,1,1,0.826903223991394,0.04211534187197685,0.8673025369644165
66,1,1,36,17,1,1,1,1,1,1.7541762590408325,0.05270392447710037,0.7866559624671936
67,0,0,8,13,1,1,1,1,1,0.896358072757721,0.03511610999703407,0.7541703581809998
