candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
0,0,1,40,18,1,1,1,1,1,3.831753730773926,0.05073454976081848,1.1661765575408936
1,0,0,51,17,0,0,1,1,1,14.43037223815918,0.026382803916931152,0.9610785841941833
2,0,0,59,14,0,0,1,1,1,5.949667453765869,0.0628412738442421,1.1370995044708252
3,0,1,80,24,0,0,1,1,1,13.254876136779785,0.0359756164252758,1.1317970752716064
4,0,1,77,12,0,0,1,1,1,17.119205474853516,0.032804157584905624,1.0497819185256958
5,0,1,38,9,1,1,1,1,1,3.332648277282715,0.014845779165625572,1.028282880783081
6,0,0,61,20,0,0,1,1,1,9.552197456359863,0.027160421013832092,1.052042007446289
7,0,0,5,14,1,1,1,1,1,2.725721597671509,0.040611185133457184,1.009833574295044
8,0,0,41,14,0,0,1,1,1,23.100605010986328,0.05552765727043152,1.2009912729263306
9,0,0,43,21,0,0,1,1,1,21.61762237548828,0.06870623677968979,1.1072142124176025
10,0,1,34,24,0,0,1,1,1,5.062008857727051,0.01949871890246868,1.0035773515701294
11,0,0,51,9,0,0,1,1,1,12.714314460754395,0.036159537732601166,1.0488065481185913
12,0,0,18,25,1,1,1,1,1,4.374957084655762,0.061312735080718994,0.9147274494171143
13,0,1,80,17,0,0,1,1,1,8.877717018127441,0.026870165020227432,1.100271224975586
14,0,1,38,10,1,1,1,1,1,3.1868481636047363,0.029384152963757515,1.0780744552612305
15,0,1,79,11,0,0,1,1,1,7.506322383880615,0.03975698724389076,1.139379620552063
16,0,0,20,10,0,0,1,1,1,5.567146301269531,0.026181813329458237,0.9793057441711426
17,0,1,36,9,0,0,1,1,1,6.059679985046387,0.02294357307255268,1.019486665725708
18,0,1,37,18,1,1,1,1,1,3.9319992065429688,0.03805772215127945,1.0768601894378662
19,0,1,31,11,1,1,1,1,1,4.780639171600342,0.018486235290765762,0.9722648859024048
20,0,1,80,24,0,0,1,1,1,7.915092468261719,0.03367683291435242,1.1125684976577759
21,0,1,30,24,0,0,1,1,1,5.879546165466309,0.06366890668869019,1.0554136037826538
22,0,0,63,21,0,0,1,1,1,13.796582221984863,0.025074733421206474,1.0698492527008057
23,0,0,53,25,0,0,1,1,1,7.091024875640869,0.05786684900522232,1.1048941612243652
24,0,1,76,12,0,0,1,1,1,9.989027976989746,0.026822231709957123,1.0538661479949951
25,0,1,79,19,0,0,1,1,1,8.139200210571289,0.05520922318100929,1.0643390417099
26,0,0,71,18,1,1,1,1,1,2.8117823600769043,0.05652374401688576,0.980638861656189
27,0,0,72,10,0,0,1,1,1,7.695722579956055,0.029585769400000572,1.0432924032211304
28,0,0,0,8,0,0,1,1,1,8.105615615844727,0.024184202775359154,1.0911016464233398
29,0,0,51,12,0,0,1,1,1,10.7538480758667,0.020200729370117188,0.9968328475952148
30,0,0,42,23,0,0,1,1,1,20.262126922607422,0.039117250591516495,1.0513290166854858
31,0,1,40,18,1,1,1,1,1,4.534182548522949,0.022622033953666687,1.0444025993347168
32,0,0,67,9,0,0,1,1,1,8.996664047241211,0.028132233768701553,1.0518150329589844
33,0,1,81,16,0,0,1,1,1,9.495978355407715,0.03399378061294556,1.1350146532058716
34,0,1,75,20,0,0,1,1,1,12.561736106872559,0.03539339080452919,1.1124529838562012
35,0,0,42,16,0,0,1,1,1,13.819289207458496,0.059979867190122604,1.1460273265838623
36,0,1,32,24,0,0,1,1,1,5.448427200317383,0.016390500590205193,0.9848552942276001
37,0,0,46,25,0,0,1,1,1,17.13017463684082,0.05638713017106056,1.0929888486862183
38,0,0,26,11,0,0,1,1,1,6.544830799102783,0.023404410108923912,0.9793288707733154
39,0,1,80,10,0,0,1,1,1,9.851923942565918,0.027393830940127373,1.0768362283706665
