candidate,age,stage,anchor_index,noise_start_t,accepted,pass_feature,pass_memorization_floor,pass_ood_ceiling,pass_amplitude,feature_z_max,nearest_real_distance,max_abs_normalized
0,0,0,18,21,1,1,1,1,1,4.273390769958496,0.024289540946483612,1.0240639448165894
1,0,0,46,9,0,0,1,1,1,15.259191513061523,0.017004620283842087,0.9934154152870178
2,0,1,58,8,0,0,1,1,1,14.101729393005371,0.039368636906147,0.9542171955108643
3,0,1,59,18,0,0,1,1,1,12.837974548339844,0.031050721183419228,1.040312647819519
4,0,0,22,23,0,0,1,1,1,8.803357124328613,0.021757502108812332,1.0266656875610352
5,0,0,12,24,0,0,1,1,1,5.40150260925293,0.031232688575983047,1.0540375709533691
6,0,0,47,8,0,0,1,1,1,11.936532974243164,0.025948679074645042,1.0053476095199585
7,0,1,61,23,0,0,1,1,1,18.525779724121094,0.024357423186302185,1.0218093395233154
8,0,0,14,20,1,1,1,1,1,3.9572131633758545,0.0617411844432354,1.0911215543746948
9,0,0,3,24,0,0,1,1,1,12.706067085266113,0.040957335382699966,0.9982713460922241
10,0,0,40,19,0,0,1,1,1,5.211103916168213,0.023156501352787018,1.0043416023254395
11,0,1,63,10,0,0,1,1,1,12.052440643310547,0.016119757667183876,1.0369213819503784
12,0,0,1,10,0,0,1,1,1,18.308948516845703,0.039275702089071274,1.1086534261703491
13,0,0,57,8,0,0,1,1,1,7.746434211730957,0.018307611346244812,0.9903500080108643
14,0,0,6,21,0,0,1,1,1,6.699657440185547,0.028657861053943634,1.0030947923660278
15,0,0,4,11,0,0,1,1,1,12.1129150390625,0.035984236747026443,1.0028153657913208
16,0,0,56,18,0,0,1,1,1,15.046464920043945,0.029024533927440643,1.0210407972335815
17,0,0,17,22,1,1,1,1,1,3.0581963062286377,0.03383089229464531,1.0357286930084229
18,0,1,58,23,0,0,1,1,1,9.748893737792969,0.06362281739711761,1.0370728969573975
19,0,1,64,8,0,0,1,1,1,16.663557052612305,0.014995964244008064,1.0343633890151978
20,0,1,58,13,0,0,1,1,1,18.709997177124023,0.03259901702404022,0.9725404977798462
21,0,0,10,14,0,0,1,1,1,7.135426998138428,0.04661722853779793,0.952985942363739
22,0,0,55,15,0,0,1,1,1,9.813779830932617,0.03011777251958847,0.9717264771461487
23,0,1,63,9,0,0,1,1,1,7.426972389221191,0.014598816633224487,1.0028241872787476
24,0,0,6,9,0,0,1,1,1,8.634786605834961,0.03347025439143181,1.0195163488388062
25,0,1,30,11,0,0,1,1,1,6.819950103759766,0.03686310723423958,1.0348269939422607
26,0,0,48,22,0,0,1,1,1,16.157636642456055,0.024461783468723297,1.0160424709320068
27,0,1,58,25,0,0,1,1,1,14.311785697937012,0.05354216322302818,1.0332868099212646
